txn_id,date,category,amount,cat_mean,cat_std,zscore,flag_zscore,iqr_lower,iqr_upper,flag_iqr,flag_any,flag_both
t5655,2025-06-30,utilities,174.56,171.57908333333333,313.758289057824,0.009500678613521205,False,8.457499999999982,252.4375,False,False,False
t3460,2025-06-02,other,57.96,118.9148635235732,265.9113593143569,-0.2292300098827789,False,-24.800000000000004,183.36,False,False,False
t5497,2025-01-28,food,22.21,36.979938162544165,168.11786331631885,-0.08785466262293662,False,1.118749999999995,51.88875,False,False,False
t5382,2025-10-17,retail,131.08,124.89857504215851,219.24133142644965,0.0281946151194362,False,-22.277500000000018,232.74250000000004,False,False,False
t6718,2025-08-08,gas,59.75,84.77808823529412,299.82713509904016,-0.08347506047785413,False,7.237500000000004,105.4575,False,False,False
t9072,2025-06-24,gas,70.58,84.77808823529412,299.82713509904016,-0.047354247075082616,False,7.237500000000004,105.4575,False,False,False
t4519,2025-10-07,food,42.19,36.979938162544165,168.11786331631885,0.030990530897082265,False,1.118749999999995,51.88875,False,False,False
t5265,2025-04-11,retail,114.51,124.89857504215851,219.24133142644965,-0.047384199751786454,False,-22.277500000000018,232.74250000000004,False,False,False
t11587,2025-01-25,utilities,175.65,171.57908333333333,313.758289057824,0.012974690418191397,False,8.457499999999982,252.4375,False,False,False
t9998,2025-01-29,retail,48.19,124.89857504215851,219.24133142644965,-0.3498819065869998,False,-22.277500000000018,232.74250000000004,False,False,False
t258,2025-04-15,travel,388.88,726.4738322368421,1221.1300231853377,-0.2764601850966067,False,-154.4500000000001,1171.0900000000001,False,False,False
t9143,2025-06-14,other,125.08,118.9148635235732,265.9113593143569,0.023184930844336184,False,-24.800000000000004,183.36,False,False,False
t9082,2025-08-21,utilities,141.95,171.57908333333333,313.758289057824,-0.09443283051518953,False,8.457499999999982,252.4375,False,False,False
t10330,2025-09-01,food,39.3,36.979938162544165,168.11786331631885,0.013800210112655103,False,1.118749999999995,51.88875,False,False,False
t11281,2025-06-06,food,26.58,36.979938162544165,168.11786331631885,-0.06186099417035993,False,1.118749999999995,51.88875,False,False,False
t11396,2025-03-08,gas,87.27,84.77808823529412,299.82713509904016,0.008311161576095294,False,7.237500000000004,105.4575,False,False,False
t3626,2025-07-22,food,41.43,36.979938162544165,168.11786331631885,0.026469892905329806,False,1.118749999999995,51.88875,False,False,False
t703,2025-04-03,utilities,125.91,171.57908333333333,313.758289057824,-0.14555498587932686,False,8.457499999999982,252.4375,False,False,False
t3190,2025-08-03,other,63.42,118.9148635235732,265.9113593143569,-0.20869685171278413,False,-24.800000000000004,183.36,False,False,False
t504,2025-02-08,gas,65.82,84.77808823529412,299.82713509904016,-0.06323006164546051,False,7.237500000000004,105.4575,False,False,False
t10575,2025-08-27,gas,65.01,84.77808823529412,299.82713509904016,-0.06593161832655418,False,7.237500000000004,105.4575,False,False,False
t8157,2025-10-27,other,77.18,118.9148635235732,265.9113593143569,-0.1569502846030537,False,-24.800000000000004,183.36,False,False,False
t7307,2025-01-23,entertainment,59.26,94.38987458745875,235.87284393375344,-0.1489356468577842,False,-9.917500000000004,143.7025,False,False,False
t2249,2025-06-24,entertainment,40.41,94.38987458745875,235.87284393375344,-0.22885158667362057,False,-9.917500000000004,143.7025,False,False,False
t373,2025-02-10,food,35.63,36.979938162544165,168.11786331631885,-0.008029712821202191,False,1.118749999999995,51.88875,False,False,False
t4053,2025-09-10,entertainment,14.48,94.38987458745875,235.87284393375344,-0.3387836991099408,False,-9.917500000000004,143.7025,False,False,False
t3938,2025-09-21,gas,59.57,84.77808823529412,299.82713509904016,-0.08407540640698608,False,7.237500000000004,105.4575,False,False,False
a111,2025-02-23,gas,1064.1,84.77808823529412,299.82713509904016,3.2662884613202605,True,7.237500000000004,105.4575,True,True,True
t4077,2025-03-27,travel,434.42,726.4738322368421,1221.1300231853377,-0.2391668591318514,False,-154.4500000000001,1171.0900000000001,False,False,False
t998,2025-03-10,retail,68.23,124.89857504215851,219.24133142644965,-0.25847578407527366,False,-22.277500000000018,232.74250000000004,False,False,False
t4333,2025-10-08,gas,89.76,84.77808823529412,299.82713509904016,0.016615946929087116,False,7.237500000000004,105.4575,False,False,False
t10276,2025-05-12,retail,127.39,124.89857504215851,219.24133142644965,0.01136384705215724,False,-22.277500000000018,232.74250000000004,False,False,False
t1177,2025-03-18,retail,153.51,124.89857504215851,219.24133142644965,0.13050196681294987,False,-22.277500000000018,232.74250000000004,False,False,False
t11622,2025-09-02,food,17.73,36.979938162544165,168.11786331631885,-0.11450263394274066,False,1.118749999999995,51.88875,False,False,False
t552,2025-09-08,food,23.02,36.979938162544165,168.11786331631885,-0.08303661423698991,False,1.118749999999995,51.88875,False,False,False
t4373,2025-05-01,retail,128.78,124.89857504215851,219.24133142644965,0.01770389247587477,False,-22.277500000000018,232.74250000000004,False,False,False
t3498,2025-09-26,gas,49.25,84.77808823529412,299.82713509904016,-0.11849523967721712,False,7.237500000000004,105.4575,False,False,False
t5150,2025-04-17,entertainment,49.04,94.38987458745875,235.87284393375344,-0.19226407682690078,False,-9.917500000000004,143.7025,False,False,False
t4820,2025-08-04,food,46.43,36.979938162544165,168.11786331631885,0.05621093232475396,False,1.118749999999995,51.88875,False,False,False
t11007,2025-06-09,gas,80.72,84.77808823529412,299.82713509904016,-0.013534759733983506,False,7.237500000000004,105.4575,False,False,False
t6923,2025-03-18,other,91.89,118.9148635235732,265.9113593143569,-0.10163109839781145,False,-24.800000000000004,183.36,False,False,False
t7770,2025-08-03,entertainment,25.44,94.38987458745875,235.87284393375344,-0.29231798556184707,False,-9.917500000000004,143.7025,False,False,False
t9792,2025-03-24,utilities,148.08,171.57908333333333,313.758289057824,-0.07489549807241128,False,8.457499999999982,252.4375,False,False,False
t7211,2025-10-21,gas,85.96,84.77808823529412,299.82713509904016,0.003941977314079525,False,7.237500000000004,105.4575,False,False,False
t10650,2025-06-05,retail,110.79,124.89857504215851,219.24133142644965,-0.06435180333180746,False,-22.277500000000018,232.74250000000004,False,False,False
t694,2025-05-15,utilities,176.12,171.57908333333333,313.758289057824,0.01447265881103083,False,8.457499999999982,252.4375,False,False,False
t2534,2025-06-17,entertainment,50.41,94.38987458745875,235.87284393375344,-0.1864558626333891,False,-9.917500000000004,143.7025,False,False,False
t3444,2025-03-15,food,24.41,36.979938162544165,168.11786331631885,-0.07476860527839,False,1.118749999999995,51.88875,False,False,False
t983,2025-10-11,retail,191.55,124.89857504215851,219.24133142644965,0.304009396969939,False,-22.277500000000018,232.74250000000004,False,False,False
t9501,2025-08-17,food,54.08,36.979938162544165,168.11786331631885,0.1017147226364729,False,1.118749999999995,51.88875,True,True,False
t11292,2025-09-03,retail,205.59,124.89857504215851,219.24133142644965,0.3680484169332441,False,-22.277500000000018,232.74250000000004,False,False,False
t4223,2025-02-10,food,21.55,36.979938162544165,168.11786331631885,-0.09178047982630061,False,1.118749999999995,51.88875,False,False,False
t92,2025-05-06,other,145.54,118.9148635235732,265.9113593143569,0.10012786420662423,False,-24.800000000000004,183.36,False,False,False
t2267,2025-06-04,food,30.08,36.979938162544165,168.11786331631885,-0.04104226657676302,False,1.118749999999995,51.88875,False,False,False
t8604,2025-07-24,gas,42.24,84.77808823529412,299.82713509904016,-0.14187537836174421,False,7.237500000000004,105.4575,False,False,False
t8650,2025-07-23,entertainment,65.3,94.38987458745875,235.87284393375344,-0.1233286295374844,False,-9.917500000000004,143.7025,False,False,False
t262,2025-08-04,entertainment,121.45,94.38987458745875,235.87284393375344,0.11472336094841541,False,-9.917500000000004,143.7025,False,False,False
t3338,2025-09-15,gas,69.64,84.77808823529412,299.82713509904016,-0.05048938692721605,False,7.237500000000004,105.4575,False,False,False
t7500,2025-04-05,retail,112.66,124.89857504215851,219.24133142644965,-0.055822389704216296,False,-22.277500000000018,232.74250000000004,False,False,False
t8700,2025-05-09,food,30.16,36.979938162544165,168.11786331631885,-0.04056640994605223,False,1.118749999999995,51.88875,False,False,False
t6625,2025-02-01,retail,122.03,124.89857504215851,219.24133142644965,-0.013084097891098838,False,-22.277500000000018,232.74250000000004,False,False,False
t446,2025-10-25,other,75.07,118.9148635235732,265.9113593143569,-0.1648852596467697,False,-24.800000000000004,183.36,False,False,False
t3556,2025-04-06,other,52.48,118.9148635235732,265.9113593143569,-0.24983838108636336,False,-24.800000000000004,183.36,False,False,False
t2195,2025-05-16,entertainment,65.14,94.38987458745875,235.87284393375344,-0.12400696112212808,False,-9.917500000000004,143.7025,False,False,False
t11494,2025-02-03,travel,219.31,726.4738322368421,1221.1300231853377,-0.41532336656001373,False,-154.4500000000001,1171.0900000000001,False,False,False
t6876,2025-09-28,food,19.2,36.979938162544165,168.11786331631885,-0.10575876835342997,False,1.118749999999995,51.88875,False,False,False
t2868,2025-07-07,retail,72.3,124.89857504215851,219.24133142644965,-0.23991176617992813,False,-22.277500000000018,232.74250000000004,False,False,False
t2527,2025-05-10,travel,407.89,726.4738322368421,1221.1300231853377,-0.2608926373014816,False,-154.4500000000001,1171.0900000000001,False,False,False
t9983,2025-06-15,food,31.13,36.979938162544165,168.11786331631885,-0.034796648298683945,False,1.118749999999995,51.88875,False,False,False
t5373,2025-10-14,gas,45.75,84.77808823529412,299.82713509904016,-0.13016863274367144,False,7.237500000000004,105.4575,False,False,False
t8078,2025-07-01,food,8.86,36.979938162544165,168.11786331631885,-0.16726323787279912,False,1.118749999999995,51.88875,False,False,False
t1169,2025-10-07,other,77.43,118.9148635235732,265.9113593143569,-0.15601012168318218,False,-24.800000000000004,183.36,False,False,False
t4145,2025-08-18,food,22.05,36.979938162544165,168.11786331631885,-0.08880637588435819,False,1.118749999999995,51.88875,False,False,False
t85,2025-09-05,utilities,70.31,171.57908333333333,313.758289057824,-0.3227614595854389,False,8.457499999999982,252.4375,False,False,False
t3150,2025-10-07,gas,64.19,84.77808823529412,299.82713509904016,-0.06866652755926637,False,7.237500000000004,105.4575,False,False,False
t8027,2025-06-13,gas,54.89,84.77808823529412,299.82713509904016,-0.09968440056441642,False,7.237500000000004,105.4575,False,False,False
t881,2025-09-15,food,29.6,36.979938162544165,168.11786331631885,-0.04389740636102772,False,1.118749999999995,51.88875,False,False,False
t6725,2025-10-24,retail,68.73,124.89857504215851,219.24133142644965,-0.2561951921962386,False,-22.277500000000018,232.74250000000004,False,False,False
t7392,2025-10-11,utilities,140.94,171.57908333333333,313.758289057824,-0.09765186897639765,False,8.457499999999982,252.4375,False,False,False
t1468,2025-03-15,retail,161.6,124.89857504215851,219.24133142644965,0.16740194341573753,False,-22.277500000000018,232.74250000000004,False,False,False
t8777,2025-01-30,food,32.85,36.979938162544165,168.11786331631885,-0.024565730738402024,False,1.118749999999995,51.88875,False,False,False
t6928,2025-10-04,entertainment,116.52,94.38987458745875,235.87284393375344,0.09382226899658126,False,-9.917500000000004,143.7025,False,False,False
t9845,2025-03-12,food,37.12,36.979938162544165,168.11786331631885,0.0008331169257861755,False,1.118749999999995,51.88875,False,False,False
t4327,2025-09-12,food,19.19,36.979938162544165,168.11786331631885,-0.1058182504322688,False,1.118749999999995,51.88875,False,False,False
t4045,2025-01-12,utilities,178.78,171.57908333333333,313.758289057824,0.022950522481143376,False,8.457499999999982,252.4375,False,False,False
t4138,2025-05-07,gas,54.04,84.77808823529412,299.82713509904016,-0.10251936745198391,False,7.237500000000004,105.4575,False,False,False
t3040,2025-06-03,other,63.28,118.9148635235732,265.9113593143569,-0.2092233429479122,False,-24.800000000000004,183.36,False,False,False
t10611,2025-02-28,food,30.56,36.979938162544165,168.11786331631885,-0.0381871267924983,False,1.118749999999995,51.88875,False,False,False
t5852,2025-03-25,utilities,119.06,171.57908333333333,313.758289057824,-0.1673870784132633,False,8.457499999999982,252.4375,False,False,False
t580,2025-07-15,utilities,167.1,171.57908333333333,313.758289057824,-0.014275585664313282,False,8.457499999999982,252.4375,False,False,False
t8421,2025-04-11,other,101.06,118.9148635235732,265.9113593143569,-0.0671459224969228,False,-24.800000000000004,183.36,False,False,False
t8834,2025-01-21,other,122.77,118.9148635235732,265.9113593143569,0.014497825464723007,False,-24.800000000000004,183.36,False,False,False
t5115,2025-03-03,food,27.42,36.979938162544165,168.11786331631885,-0.05686449954789665,False,1.118749999999995,51.88875,False,False,False
t9450,2025-10-25,food,28.74,36.979938162544165,168.11786331631885,-0.04901286514116869,False,1.118749999999995,51.88875,False,False,False
t8132,2025-06-04,food,35.86,36.979938162544165,168.11786331631885,-0.006661625007908698,False,1.118749999999995,51.88875,False,False,False
t4158,2025-07-10,food,13.81,36.979938162544165,168.11786331631885,-0.1378196088475692,False,1.118749999999995,51.88875,False,False,False
t5774,2025-03-10,retail,220.73,124.89857504215851,219.24133142644965,0.4371047390304263,False,-22.277500000000018,232.74250000000004,False,False,False
t414,2025-03-16,utilities,132.35,171.57908333333333,313.758289057824,-0.12502963173063333,False,8.457499999999982,252.4375,False,False,False
t403,2025-08-14,travel,410.69,726.4738322368421,1221.1300231853377,-0.25859967918331483,False,-154.4500000000001,1171.0900000000001,False,False,False
t4429,2025-02-28,other,104.08,118.9148635235732,265.9113593143569,-0.05578875442487444,False,-24.800000000000004,183.36,False,False,False
t2085,2025-10-25,gas,62.24,84.77808823529412,299.82713509904016,-0.07517027512486234,False,7.237500000000004,105.4575,False,False,False
t3058,2025-03-24,food,32.0,36.979938162544165,168.11786331631885,-0.02962170743970414,False,1.118749999999995,51.88875,False,False,False
t8989,2025-03-27,entertainment,61.8,94.38987458745875,235.87284393375344,-0.1381671329515654,False,-9.917500000000004,143.7025,False,False,False
t165,2025-01-02,utilities,118.04,171.57908333333333,313.758289057824,-0.17063798854240422,False,8.457499999999982,252.4375,False,False,False
t10699,2025-02-27,entertainment,80.37,94.38987458745875,235.87284393375344,-0.05943827340885552,False,-9.917500000000004,143.7025,False,False,False
t4303,2025-02-10,utilities,173.79,171.57908333333333,313.758289057824,0.007046560182699116,False,8.457499999999982,252.4375,False,False,False
t9858,2025-09-21,food,21.75,36.979938162544165,168.11786331631885,-0.09059083824952364,False,1.118749999999995,51.88875,False,False,False
t8973,2025-03-26,entertainment,64.66,94.38987458745875,235.87284393375344,-0.1260419558760592,False,-9.917500000000004,143.7025,False,False,False
t3318,2025-08-16,gas,31.16,84.77808823529412,299.82713509904016,-0.17883000555497677,False,7.237500000000004,105.4575,False,False,False
t9618,2025-04-02,entertainment,89.56,94.38987458745875,235.87284393375344,-0.02047660301588279,False,-9.917500000000004,143.7025,False,False,False
t3935,2025-05-19,food,35.35,36.979938162544165,168.11786331631885,-0.00969521102868995,False,1.118749999999995,51.88875,False,False,False
t7896,2025-01-30,gas,55.95,84.77808823529412,299.82713509904016,-0.09614903009286169,False,7.237500000000004,105.4575,False,False,False
t1335,2025-04-09,gas,37.0,84.77808823529412,299.82713509904016,-0.15935211540980726,False,7.237500000000004,105.4575,False,False,False
t9227,2025-06-11,other,137.54,118.9148635235732,265.9113593143569,0.07004265077073446,False,-24.800000000000004,183.36,False,False,False
t754,2025-01-07,entertainment,75.82,94.38987458745875,235.87284393375344,-0.07872832784716088,False,-9.917500000000004,143.7025,False,False,False
t3065,2025-01-22,gas,82.87,84.77808823529412,299.82713509904016,-0.006363961136018687,False,7.237500000000004,105.4575,False,False,False
t707,2025-08-15,food,22.91,36.979938162544165,168.11786331631885,-0.08369091710421724,False,1.118749999999995,51.88875,False,False,False
t3492,2025-08-23,retail,124.08,124.89857504215851,219.24133142644965,-0.0037336711870550143,False,-22.277500000000018,232.74250000000004,False,False,False
t4574,2025-09-12,gas,68.89,84.77808823529412,299.82713509904016,-0.05299082829859912,False,7.237500000000004,105.4575,False,False,False
t4869,2025-02-02,retail,113.66,124.89857504215851,219.24133142644965,-0.05126120594614613,False,-22.277500000000018,232.74250000000004,False,False,False
t3152,2025-07-04,travel,272.47,726.4738322368421,1221.1300231853377,-0.3717899188593903,False,-154.4500000000001,1171.0900000000001,False,False,False
t11221,2025-09-29,food,27.57,36.979938162544165,168.11786331631885,-0.05597226836531393,False,1.118749999999995,51.88875,False,False,False
t3800,2025-01-20,food,38.86,36.979938162544165,168.11786331631885,0.01118299864374579,False,1.118749999999995,51.88875,False,False,False
t4023,2025-08-24,utilities,55.93,171.57908333333333,313.758289057824,-0.3685929180727391,False,8.457499999999982,252.4375,False,False,False
t1075,2025-01-09,food,28.0,36.979938162544165,168.11786331631885,-0.05341453897524346,False,1.118749999999995,51.88875,False,False,False
t7866,2025-09-20,other,99.01,118.9148635235732,265.9113593143569,-0.07485525843986955,False,-24.800000000000004,183.36,False,False,False
t3439,2025-04-21,other,35.15,118.9148635235732,265.9113593143569,-0.3150104746918596,False,-24.800000000000004,183.36,False,False,False
t6879,2025-09-05,gas,68.01,84.77808823529412,299.82713509904016,-0.05592585284102191,False,7.237500000000004,105.4575,False,False,False
t8021,2025-07-04,food,42.55,36.979938162544165,168.11786331631885,0.0331318857352808,False,1.118749999999995,51.88875,False,False,False
t7361,2025-03-19,food,15.77,36.979938162544165,168.11786331631885,-0.12616112139515492,False,1.118749999999995,51.88875,False,False,False
t2430,2025-06-10,food,31.76,36.979938162544165,168.11786331631885,-0.03104927733183649,False,1.118749999999995,51.88875,False,False,False
t247,2025-03-21,retail,74.76,124.89857504215851,219.24133142644965,-0.2286912541350755,False,-22.277500000000018,232.74250000000004,False,False,False
t3816,2025-08-11,entertainment,21.87,94.38987458745875,235.87284393375344,-0.3074532590442097,False,-9.917500000000004,143.7025,False,False,False
t5495,2025-04-16,travel,461.42,726.4738322368421,1221.1300231853377,-0.21705619156381464,False,-154.4500000000001,1171.0900000000001,False,False,False
t3633,2025-10-25,travel,677.77,726.4738322368421,1221.1300231853377,-0.0398842312547499,False,-154.4500000000001,1171.0900000000001,False,False,False
t7817,2025-07-19,gas,45.05,84.77808823529412,299.82713509904016,-0.1325033113569623,False,7.237500000000004,105.4575,False,False,False
t2263,2025-08-31,retail,146.07,124.89857504215851,219.24133142644965,0.09656675965290787,False,-22.277500000000018,232.74250000000004,False,False,False
t2247,2025-10-12,food,32.14,36.979938162544165,168.11786331631885,-0.02878895833596026,False,1.118749999999995,51.88875,False,False,False
t836,2025-10-25,gas,59.78,84.77808823529412,299.82713509904016,-0.08337500282299881,False,7.237500000000004,105.4575,False,False,False
t433,2025-06-21,entertainment,96.14,94.38987458745875,235.87284393375344,0.007419783402589518,False,-9.917500000000004,143.7025,False,False,False
t5118,2025-09-09,gas,58.38,84.77808823529412,299.82713509904016,-0.08804436004958054,False,7.237500000000004,105.4575,False,False,False
t1174,2025-08-28,other,33.62,118.9148635235732,265.9113593143569,-0.32076427176147354,False,-24.800000000000004,183.36,False,False,False
t5482,2025-06-02,food,5.75,36.979938162544165,168.11786331631885,-0.18576216439168092,False,1.118749999999995,51.88875,False,False,False
t4657,2025-05-06,retail,122.59,124.89857504215851,219.24133142644965,-0.010529834986579535,False,-22.277500000000018,232.74250000000004,False,False,False
t7220,2025-05-13,food,11.3,36.979938162544165,168.11786331631885,-0.1527496106361201,False,1.118749999999995,51.88875,False,False,False
t7912,2025-04-07,utilities,171.8,171.57908333333333,313.758289057824,0.0007040982640811378,False,8.457499999999982,252.4375,False,False,False
t10761,2025-02-25,entertainment,90.54,94.38987458745875,235.87284393375344,-0.01632182205994009,False,-9.917500000000004,143.7025,False,False,False
t11738,2025-08-19,food,26.31,36.979938162544165,168.11786331631885,-0.06346701029900882,False,1.118749999999995,51.88875,False,False,False
t5750,2025-07-13,utilities,114.43,171.57908333333333,313.758289057824,-0.1821436606661284,False,8.457499999999982,252.4375,False,False,False
t9264,2025-02-13,entertainment,61.47,94.38987458745875,235.87284393375344,-0.13956619184489305,False,-9.917500000000004,143.7025,False,False,False
t5160,2025-07-02,food,35.73,36.979938162544165,168.11786331631885,-0.0074348920328137415,False,1.118749999999995,51.88875,False,False,False
t3408,2025-05-17,food,23.17,36.979938162544165,168.11786331631885,-0.08214438305440717,False,1.118749999999995,51.88875,False,False,False
t2730,2025-07-08,retail,158.29,124.89857504215851,219.24133142644965,0.1523044251765253,False,-22.277500000000018,232.74250000000004,False,False,False
a119,2025-10-11,utilities,500.75,171.57908333333333,313.758289057824,1.049122614912023,False,8.457499999999982,252.4375,True,True,False
t434,2025-02-20,food,16.58,36.979938162544165,168.11786331631885,-0.12134307300920823,False,1.118749999999995,51.88875,False,False,False
a123,2025-04-01,other,1501.88,118.9148635235732,265.9113593143569,5.200850163160965,True,-24.800000000000004,183.36,True,True,True
t9096,2025-06-01,retail,112.74,124.89857504215851,219.24133142644965,-0.055457495003570695,False,-22.277500000000018,232.74250000000004,False,False,False
t10900,2025-06-27,other,110.2,118.9148635235732,265.9113593143569,-0.03277356614641875,False,-24.800000000000004,183.36,False,False,False
t7029,2025-10-23,gas,52.39,84.77808823529412,299.82713509904016,-0.10802253846902667,False,7.237500000000004,105.4575,False,False,False
t7355,2025-03-16,other,103.23,118.9148635235732,265.9113593143569,-0.058985308352437704,False,-24.800000000000004,183.36,False,False,False
t7913,2025-07-22,food,28.65,36.979938162544165,168.11786331631885,-0.04954820385071833,False,1.118749999999995,51.88875,False,False,False
t9597,2025-01-13,utilities,136.23,171.57908333333333,313.758289057824,-0.1126634245727248,False,8.457499999999982,252.4375,False,False,False
t4003,2025-05-16,food,8.21,36.979938162544165,168.11786331631885,-0.17112957299732423,False,1.118749999999995,51.88875,False,False,False
t7729,2025-07-20,food,22.43,36.979938162544165,168.11786331631885,-0.08654605688848196,False,1.118749999999995,51.88875,False,False,False
t1333,2025-03-24,gas,42.04,84.77808823529412,299.82713509904016,-0.14254242939411302,False,7.237500000000004,105.4575,False,False,False
t7592,2025-03-21,gas,51.89,84.77808823529412,299.82713509904016,-0.1096901660499487,False,7.237500000000004,105.4575,False,False,False
t6111,2025-08-05,utilities,176.25,171.57908333333333,313.758289057824,0.014886990494156618,False,8.457499999999982,252.4375,False,False,False
t5303,2025-04-14,entertainment,103.44,94.38987458745875,235.87284393375344,0.03836866195195849,False,-9.917500000000004,143.7025,False,False,False
t1444,2025-01-10,entertainment,42.28,94.38987458745875,235.87284393375344,-0.22092358627809724,False,-9.917500000000004,143.7025,False,False,False
t6769,2025-06-27,retail,37.88,124.89857504215851,219.24133142644965,-0.3969077111327032,False,-22.277500000000018,232.74250000000004,False,False,False
t4996,2025-07-09,other,42.75,118.9148635235732,265.9113593143569,-0.28642952192776433,False,-24.800000000000004,183.36,False,False,False
t4311,2025-02-06,retail,150.89,124.89857504215851,219.24133142644965,0.11855166536680603,False,-22.277500000000018,232.74250000000004,False,False,False
t4900,2025-09-27,other,136.37,118.9148635235732,265.9113593143569,0.06564268830573564,False,-24.800000000000004,183.36,False,False,False
t11474,2025-02-02,gas,74.05,84.77808823529412,299.82713509904016,-0.035780911663483614,False,7.237500000000004,105.4575,False,False,False
t6504,2025-02-08,gas,90.36,84.77808823529412,299.82713509904016,0.018617100026193555,False,7.237500000000004,105.4575,False,False,False
t10384,2025-02-03,entertainment,5.13,94.38987458745875,235.87284393375344,-0.37842370108755724,False,-9.917500000000004,143.7025,False,False,False
t2570,2025-10-25,food,22.47,36.979938162544165,168.11786331631885,-0.08630812857312657,False,1.118749999999995,51.88875,False,False,False
t10546,2025-08-22,food,22.32,36.979938162544165,168.11786331631885,-0.08720035975570929,False,1.118749999999995,51.88875,False,False,False
t4278,2025-06-06,other,69.7,118.9148635235732,265.9113593143569,-0.18507995916561065,False,-24.800000000000004,183.36,False,False,False
t3667,2025-02-21,gas,85.86,84.77808823529412,299.82713509904016,0.0036084517978951344,False,7.237500000000004,105.4575,False,False,False
t5787,2025-05-07,food,22.17,36.979938162544165,168.11786331631885,-0.08809259093829201,False,1.118749999999995,51.88875,False,False,False
t2447,2025-08-24,gas,43.73,84.77808823529412,299.82713509904016,-0.13690584817059653,False,7.237500000000004,105.4575,False,False,False
t4985,2025-03-15,retail,73.84,124.89857504215851,219.24133142644965,-0.23288754319250005,False,-22.277500000000018,232.74250000000004,False,False,False
t3658,2025-01-15,entertainment,105.76,94.38987458745875,235.87284393375344,0.048204469929292226,False,-9.917500000000004,143.7025,False,False,False
t9684,2025-08-31,other,98.3,118.9148635235732,265.9113593143569,-0.07752532113230479,False,-24.800000000000004,183.36,False,False,False
t3173,2025-05-04,entertainment,39.32,94.38987458745875,235.87284393375344,-0.23347272059400578,False,-9.917500000000004,143.7025,False,False,False
t1224,2025-05-17,retail,122.99,124.89857504215851,219.24133142644965,-0.008705361483351508,False,-22.277500000000018,232.74250000000004,False,False,False
t5548,2025-09-07,travel,366.05,726.4738322368421,1221.1300231853377,-0.2951559828958022,False,-154.4500000000001,1171.0900000000001,False,False,False
t8486,2025-09-16,food,10.42,36.979938162544165,168.11786331631885,-0.15798403357393875,False,1.118749999999995,51.88875,False,False,False
t545,2025-04-18,travel,429.57,726.4738322368421,1221.1300231853377,-0.24313859015796171,False,-154.4500000000001,1171.0900000000001,False,False,False
t1205,2025-03-12,utilities,128.62,171.57908333333333,313.758289057824,-0.1369177638695505,False,8.457499999999982,252.4375,False,False,False
t5285,2025-08-16,food,34.4,36.979938162544165,168.11786331631885,-0.015346008518380555,False,1.118749999999995,51.88875,False,False,False
t6072,2025-06-19,food,25.88,36.979938162544165,168.11786331631885,-0.0660247396890793,False,1.118749999999995,51.88875,False,False,False
t10918,2025-06-30,food,28.79,36.979938162544165,168.11786331631885,-0.048715454746974446,False,1.118749999999995,51.88875,False,False,False
t2638,2025-05-08,gas,54.25,84.77808823529412,299.82713509904016,-0.10181896386799665,False,7.237500000000004,105.4575,False,False,False
t11616,2025-02-14,food,19.95,36.979938162544165,168.11786331631885,-0.10129761244051634,False,1.118749999999995,51.88875,False,False,False
t5283,2025-03-04,gas,34.5,84.77808823529412,299.82713509904016,-0.1676902533144175,False,7.237500000000004,105.4575,False,False,False
t9980,2025-01-07,food,33.93,36.979938162544165,168.11786331631885,-0.01814166622380642,False,1.118749999999995,51.88875,False,False,False
t10585,2025-02-06,entertainment,17.98,94.38987458745875,235.87284393375344,-0.3239451956958598,False,-9.917500000000004,143.7025,False,False,False
t10456,2025-10-04,utilities,166.68,171.57908333333333,313.758289057824,-0.015614195717488908,False,8.457499999999982,252.4375,False,False,False
t878,2025-01-27,food,10.69,36.979938162544165,168.11786331631885,-0.15637801744528987,False,1.118749999999995,51.88875,False,False,False
t9734,2025-05-14,food,41.24,36.979938162544165,168.11786331631885,0.025339733407391703,False,1.118749999999995,51.88875,False,False,False
t197,2025-09-13,travel,598.42,726.4738322368421,1221.1300231853377,-0.10486502649636902,False,-154.4500000000001,1171.0900000000001,False,False,False
t11692,2025-10-27,utilities,197.07,171.57908333333333,313.758289057824,0.08124380313015035,False,8.457499999999982,252.4375,False,False,False
t3384,2025-03-01,other,34.42,118.9148635235732,265.9113593143569,-0.3177557504178845,False,-24.800000000000004,183.36,False,False,False
t4380,2025-04-06,entertainment,96.0,94.38987458745875,235.87284393375344,0.006826243266026275,False,-9.917500000000004,143.7025,False,False,False
t8283,2025-06-02,food,36.17,36.979938162544165,168.11786331631885,-0.004817680563904387,False,1.118749999999995,51.88875,False,False,False
t11572,2025-08-11,travel,476.31,726.4738322368421,1221.1300231853377,-0.20486256785684923,False,-154.4500000000001,1171.0900000000001,False,False,False
t2998,2025-05-12,gas,53.79,84.77808823529412,299.82713509904016,-0.10335318124244494,False,7.237500000000004,105.4575,False,False,False
t7252,2025-09-23,retail,166.35,124.89857504215851,219.24133142644965,0.1890675662665708,False,-22.277500000000018,232.74250000000004,False,False,False
t2572,2025-09-12,food,24.2,36.979938162544165,168.11786331631885,-0.07601772893400581,False,1.118749999999995,51.88875,False,False,False
t5663,2025-02-21,travel,454.68,726.4738322368421,1221.1300231853377,-0.22257566931968753,False,-154.4500000000001,1171.0900000000001,False,False,False
